32 32
7.503267973856212 -2.186434958442712 396.85250540444775
2.5959491524816365E-8 5.546495206755479E-8 2.7461371051759883E-8 6.58831158577497E-8 1.3394438118915448E-8 7.845801452069729E-8 2.4326591607903524E-8 2.4025630912875003E-7 1.84289081466731E-7 1.453689989712755E-7 2.1841844268004746E-8 3.171737322901039E-7 2.847842856837093E-7 5.798194237258249E-9 1.0454639771610172E-5 9.264000933326424E-5 1.9547571245410688E-4 1.3285792989878954E-4 1.800610389339873E-5 2.7672906068891616E-6 4.475481640640848E-6 4.7352974818562327E-7 5.937649321268965E-7 2.379344430092496E-7 5.213077562173079E-7 1.2789929616680772E-7 7.15634854904103E-8 1.2649000409453407E-7 4.9218996866472325E-8 8.730848807863061E-8 7.196446014647044E-8 7.501935877482551E-8 
5.3263455683029695E-8 2.924196997499809E-8 5.125377895836427E-8 8.43455603386189E-9 7.318172648797766E-8 8.731303142437945E-11 5.149107158305309E-8 8.421407627426334E-8 3.956010356660885E-7 2.7819894293631066E-7 2.7131280112698364E-7 5.177116816172718E-7 1.0789451633552717E-6 2.260788452212136E-6 4.1230502150551714E-5 2.2977340909630445E-4 4.54125486960909E-4 3.240163290796474E-4 6.696539290540624E-5 1.2746699885435891E-5 9.881213099111703E-6 3.054490582957331E-6 5.878386252613234E-7 6.033229532325147E-7 8.79580812622276E-7 4.8166733327788735E-8 1.3511755049921937E-7 1.2739063905465755E-7 5.4467070902540654E-8 1.1324712976505621E-7 7.12130064242986E-8 3.166506080875089E-8 
6.737297989321457E-8 2.5069539454569136E-8 1.0327853754614988E-9 5.350937389608872E-8 8.420730199085366E-9 5.1041010297933506E-8 6.157568600096852E-9 1.2209772800081315E-8 3.5475501234932686E-7 5.664743943533328E-7 1.4990702517007573E-6 1.858535337261873E-6 6.651388386214084E-6 2.428312195383009E-5 1.640245157511293E-4 5.746512751285855E-4 9.62004608876133E-4 7.172585024655876E-4 2.3769733107349694E-4 6.884905525864646E-5 2.9130070593822536E-5 1.4387604447800087E-5 2.807544670268134E-6 4.321491553822043E-7 1.1807311339724092E-6 6.314559994940664E-8 2.067864968636055E-7 6.014280328861546E-8 1.024946492640613E-7 5.123904073388084E-8 1.6811435766668377E-8 5.837673266113199E-8 
2.4900361893039053E-8 1.974363097078572E-9 4.5889603382757E-8 1.5650631722256562E-9 2.746227628038128E-8 2.109561998162856E-8 5.3956516413803435E-9 6.134106948022095E-8 1.618630428140379E-7 8.36443722346247E-7 6.795866240899052E-6 1.295867181904964E-5 3.903267098132039E-5 1.4301929972465258E-4 5.407651040697449E-4 0.0013541850218722225 0.0019150816595374996 0.0015069208929721339 7.276382965637486E-4 2.809439812368137E-4 1.0524382662101562E-4 5.106916761781049E-5 1.3910381764344474E-5 8.765989537278395E-7 8.649879573240731E-7 9.684519647985199E-8 1.1764590156362765E-7 6.576590457263504E-8 6.664417687897084E-8 2.0481929295980822E-8 3.624374140151072E-8 9.899083528856577E-8 
7.005521100629879E-9 7.573879696634348E-8 5.081073121381392E-9 1.582144929577477E-8 1.3065084858129746E-8 2.7342772526565806E-8 9.774811658716597E-10 1.0321393129909088E-7 1.3084707403763917E-8 2.34146465720847E-6 2.659635145510661E-5 7.669034266402396E-5 1.8567269767156002E-4 5.697415100462863E-4 0.0015174890094694776 0.002936686878171555 0.00370589093693861 0.0031194997639561435 0.0019161895754743674 9.2576824689038E-4 3.9200912502208586E-4 1.6061556367830677E-4 4.8214008099306934E-5 1.3570109733417137E-5 4.631413080082048E-6 7.35490341695587E-7 1.4166645275546505E-7 8.100995089019108E-8 3.870014194357293E-8 2.8282442090881937E-8 1.482596580003864E-7 3.777995025867703E-8 
6.21297254522959E-8 1.1806555959644628E-8 6.13222946823998E-9 1.1077932750747526E-8 3.278908608724789E-8 4.627468727289552E-8 3.888655749876996E-8 2.7280975842086324E-7 6.721702903001042E-7 1.3222963593502934E-5 9.886998337891457E-5 3.279083702521741E-4 7.400736184035171E-4 0.001753988609919216 0.0037184093754305805 0.006006209808854086 0.0071346838237843924 0.006383570077363296 0.004517415484892398 0.002644074803313894 0.001321722117939057 5.068192488118609E-4 1.4439437124008278E-4 6.161546216932786E-5 2.6667963102935884E-5 5.780823678931236E-6 1.0372478730469611E-6 2.797545558881507E-7 8.329395557938741E-8 2.4628219054775726E-7 2.839154877913626E-7 8.054831219073462E-8 
4.296145270338854E-8 1.2260543048889393E-8 2.3433514964579965E-8 3.4612039245947345E-9 6.243210242866827E-8 2.3836370664709206E-7 5.934797798126837E-7 1.7810757812636368E-6 9.609125606864369E-6 6.516684942757127E-5 3.4228640673589103E-4 0.001094612619103531 0.0024189943161327166 0.004672817046923622 0.008235429573760859 0.011893552917744816 0.013694086725936175 0.012769583185501183 0.00996021408837408 0.006747411565513026 0.0038284788469094243 0.0015788918891690932 4.717881763055326E-4 1.739570913823608E-4 7.423353888733399E-5 2.2186512636092105E-5 5.458727090295049E-6 1.2378081382679291E-6 1.4944995937175404E-7 4.1451550539615856E-7 3.356696572505658E-7 1.1620197106995325E-7 
5.2646891179530675E-8 1.3728840574588112E-8 2.8735170538055925E-8 6.703222673533303E-8 2.7883472122753776E-7 1.175030314861998E-6 3.3630662316754017E-6 1.1343203124275254E-5 5.453194454331082E-5 2.614519759745386E-4 0.0010511883709514696 0.0030673040968462652 0.006556961700059379 0.011332349087588574 0.01730722059228314 0.0230543154254758 0.026002384655984655 0.0249637355731266 0.02092805312297807 0.01546290607073418 0.009534927070697337 0.004524907015580719 0.0016503430755775018 5.203914964896643E-4 1.5476771217837017E-4 4.473000410592391E-5 1.1783493756342213E-5 1.5745198356754755E-6 1.7904176384874444E-7 9.665557648640816E-7 8.166254489424943E-7 3.236461924328953E-7 
2.9440602908940816E-8 1.0198163589395534E-8 6.678095259208624E-8 2.7396440517902877E-7 8.175677677671029E-7 3.713241161971596E-6 1.5091923565188353E-5 5.4956308981288153E-5 2.15566622578876E-4 8.506081668589407E-4 0.002848312866837486 0.007507202811384566 0.015310115098023151 0.025135978151073154 0.03536038865981104 0.04416212586198813 0.04880728959363498 0.0477689491589583 0.04169730992062879 0.03202977840179443 0.020968075362404942 0.01145679796593072 0.0051488363091108545 0.0017981713296416602 4.5007682058482496E-4 7.725091422003582E-5 7.842066639902073E-6 1.9634683070905455E-6 4.39309753892657E-6 3.726186853470543E-6 1.6408494346624096E-6 3.662898800015693E-7 
2.7779188716121054E-8 7.767580657846725E-8 3.947567715760151E-8 2.2713462750501354E-7 2.5052976704370404E-6 1.2732132119195395E-5 5.3929143013182126E-5 1.9597918294927012E-4 6.868612047452282E-4 0.002331307110465792 0.006852407723792578 0.016441416874976526 0.03187967189328288 0.05093899645737467 0.06939085062678925 0.08347872518381422 0.09047820969957844 0.08876788326639189 0.07829048132926868 0.061121281735325356 0.04193900658607377 0.025345834476827245 0.013144473783055553 0.00542682173344688 0.0016129465837090267 2.901584606572315E-4 1.562212946180208E-5 2.4997622007558044E-6 6.519272788723526E-6 3.348412959421938E-6 1.002159393476651E-6 1.7360154781009997E-7 
2.976149689785937E-8 5.353586932649921E-8 1.9949513295100075E-8 7.685248795172701E-7 6.8636625781092076E-6 3.6832750029669234E-5 1.5267343372519398E-4 5.560700383872476E-4 0.0018487680511381321 0.005595945233625953 0.014766061374056937 0.03268638074322158 0.06046015151423229 0.09468573556050736 0.12787159002283155 0.1520921222921065 0.16274400819644602 0.1581393067840816 0.13894682766494473 0.10963319410057841 0.07769984406031552 0.049438993665386934 0.02757804747890493 0.012735429736948876 0.004465097487654806 0.0010516063195082656 1.3848317425460785E-4 8.32440344333016E-6 6.898068445012461E-7 7.078572505821691E-7 4.934210836923144E-7 8.075912015041321E-8 
