32 32
7.503267973856212 -2.1862940319654336 396.8397156512946
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0494996783148727E-8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.089070043922371E-7 9.752050515029898E-8 7.798600152212268E-7 3.255062797080329E-6 7.668740257641608E-6 2.8066277691634166E-6 6.681034115730517E-7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.937051131749872E-7 1.6309459354229495E-5 1.2639910063001736E-5 1.0197529475169688E-4 1.6252163450120185E-4 6.74384291916677E-5 7.400755434315764E-5 9.439708243043184E-5 5.476726243439353E-5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.176627865196345E-6 5.5092840468144286E-5 2.4272818353121846E-4 4.155063920667564E-4 6.686570531986846E-4 8.915904992155152E-4 7.802180130987677E-4 0.0010883897004329345 9.237452382998522E-4 0.001144388857079511 6.082624337713182E-4 2.530995854912944E-4 2.8081558953335244E-5 7.665230230561317E-6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.1699830235797097E-6 6.192390197804051E-5 6.096933091527798E-4 0.0020070330098495895 0.003125107330885514 0.004221943587004593 0.0047261457546584305 0.0048968605679948 0.005033075870362458 0.004957945526576453 0.005004364009557714 0.0035455013688601147 0.002202834089253446 8.411119658665374E-4 3.9061142671991E-5 7.638892853662803E-6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.198359048266764E-6 1.0951275737452944E-4 7.07310151780629E-4 0.0030790870915636975 0.0071706448674901625 0.010894804527356347 0.013659489487710886 0.01495895020825998 0.014393729554786195 0.01679036156224551 0.01668881836617194 0.014252674241702018 0.01096684202322876 0.008047986517133796 0.004748321898526701 0.0021962386660162397 4.321472931196384E-4 6.845365341704085E-6 1.2878467746777853E-5 3.15655316024801E-5 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2035175918878652E-6 3.4501790121629374E-4 0.002615614109424952 0.006038751836711629 0.010845568126556248 0.01998487263316193 0.030867512442155975 0.03892945978094318 0.045054057244185784 0.047520376496575076 0.05105960158719526 0.047480409264991814 0.043618279187143144 0.038512573205762915 0.027111804884082016 0.015625873080770247 0.008955182207500845 0.0035402398058380076 3.8680440931667244E-4 7.979249558354364E-5 2.431196063861746E-5 1.864957770612755E-4 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.043959329280316E-5 0.0021844204251312512 0.008272347477567613 0.019397203971921413 0.03661811493961824 0.05788765012285576 0.07958239870141642 0.10841144803717181 0.12612420430007945 0.13554698646334334 0.13927174195555778 0.12826901038510558 0.11079244577214144 0.08719369161942948 0.06123732823166141 0.03764051887827674 0.017786629437439236 0.006177019439284405 0.0013050904661199157 2.3528791746946234E-4 3.6044946446016525E-4 7.245742491648539E-4 1.0648802639663558E-4 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 7.261682146134413E-7 2.9977939574460746E-4 0.005675129604583218 0.01990233503899464 0.04544771573816568 0.08387133125096416 0.1363945749583278 0.18931901660474615 0.24819944696667007 0.29324854081410684 0.3138294716290303 0.32098864232137597 0.3043153800564343 0.25541421187741997 0.19026408047161744 0.12558581153295792 0.0685817249288112 0.03224208226869132 0.0102947977607334 0.0027206204244009154 5.494757976954965E-4 0.0011017659950081217 3.178165988639118E-4 3.151692812157431E-5 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 7.065886982564847E-7 3.2801560788703926E-5 0.002318105187423954 0.011622875637077066 0.03628023061200759 0.08075681430974699 0.1537978476590923 0.24927009132400318 0.3658203287724039 0.47027606897654345 0.56425230315534 0.5977552302066506 0.6195482239389228 0.5346223797444521 0.43220591599725655 0.31129622838891796 0.19494114290197467 0.10404539000775362 0.04637044974522101 0.01550064686142796 0.0044263190046366155 0.0014880765412327028 0.0033179309604748418 0.0030024851757872338 6.957182137769215E-4 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 1.5743289640329138E-5 3.949990630334528E-4 0.004127445473629423 0.018445204288529634 0.05431986869888666 0.11547986018551687 0.21798468360030449 0.3522730469172982 0.5163874264636893 0.685139110782395 0.824697835661836 0.8950190302522492 0.8496153099871107 0.7482892647890097 0.5892616450498386 0.4003327511697136 0.25273221840193155 0.134426919249123 0.05973132248688184 0.01963035323218033 0.005178675302102189 7.441362538388446E-4 0.0013405545604870898 0.0015043365199514521 5.435692867463905E-4 2.3378162165926794E-6 0.0 
0.0 0.0 0.0 0.0 0.0 7.976073362807353E-6 6.490748634121619E-4 0.005144123123789275 0.020994834133530798 0.05825666743243003 0.1308383242310902 0.2466643293743658 0.40047340300241646 0.5875156740443597 0.7749663984716545 0.947543010009536 1.0 0.9724598345595833 0.8593085635542252 0.6736250003450752 0.46060336962677073 0.28456701580984056 0.14918143575874793 0.06266027935144605 0.02023391337385082 0.004088960915244767 4.124898388853381E-4 4.0899471242936277E-4 0.0010973565444393203 4.6587414418969433E-4 1.3844983442154673E-7 0.0 
0.0 0.0 0.0 0.0 0.0 5.136952765287553E-7 5.163529115732425E-4 0.0045294371497036955 0.020215689821567708 0.05515714141637418 0.1170278229882021 0.22242100550322436 0.3565931486870993 0.5367415617875785 0.6881555319567242 0.8334597752375111 0.888512727334325 0.8719815876190125 0.7625097602194258 0.6069135896136864 0.427968301078461 0.25107508418786356 0.1321808606617653 0.055614533560389375 0.018551689679584097 0.003486858277526053 2.2525279933731345E-5 1.6279418884699003E-5 5.180585296243726E-5 2.3995336977082444E-5 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 1.5639762245434405E-4 0.0032705072210272262 0.014004653658047235 0.04238013562923613 0.08793806960319055 0.15862514430888386 0.25234694482236375 0.3707515119490651 0.46901083335192123 0.5611031084330876 0.6062841134059366 0.5832716427183756 0.5291871389470312 0.4299101051359119 0.31736510159731424 0.20305196635828515 0.10902973593791561 0.048240388293380634 0.015049680422580551 0.0030274235104317455 2.7241631136314035E-7 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.754965940558505E-4 0.007780999138140307 0.022554982666349015 0.04798760586605726 0.08564082915720404 0.13276808066794604 0.1881139662426707 0.23041499428670098 0.28365045919827003 0.3181141750488255 0.31504408115223403 0.2967152865559829 0.246288918995337 0.18379082460263213 0.12026933080094569 0.06947299918931513 0.0301304524746263 0.010218329578801689 0.0014995873113204832 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3055543939556263E-4 0.0030358290762641737 0.008827008990358123 0.0194087062723206 0.03484828925694645 0.0552170637037507 0.08037101236530339 0.10366558009157169 0.12286689683866654 0.1345775610449711 0.13793548874022662 0.13226933581354772 0.11580876152391659 0.09216936792395704 0.06510990500928396 0.038751029152599314 0.017129137843206202 0.0068172585426663915 8.371180552447744E-4 4.008906638719225E-5 0.0 0.0 0.0 0.0 0.0 
